SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG
10198,ERCOT,ONCOR,,94,10198,ERCOT,ONCOR,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,198,Y
10199,ERCOT,ONCOR,,95,10199,ERCOT,ONCOR,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,199,Y
10200,ERCOT,ONCOR,,96,10200,ERCOT,ONCOR,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,200,Y
10201,ERCOT,ONCOR,,97,10201,ERCOT,ONCOR,,ERCOT_NM,SCALAR,A,SECONDARY,TX,0,201,Y
10202,ERCOT,AEPCPL,,850,10202,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,202,Y
10203,ERCOT,AEPCPL,,851,10203,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,203,Y
10204,ERCOT,AEPCPL,,852,10204,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,204,Y
10205,ERCOT,AEPCPL,,901,10205,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,205,Y
10206,ERCOT,AEPCPL,,902,10206,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,206,Y
10207,ERCOT,AEPCPL,,903,10207,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,207,Y
10208,ERCOT,AEPCPL,,904,10208,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,208,Y
10209,ERCOT,AEPCPL,,905,10209,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,209,Y
10210,ERCOT,AEPCPL,,906,10210,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,210,Y
10211,ERCOT,AEPCPL,,907,10211,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,211,Y
10212,ERCOT,AEPCPL,,908,10212,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,212,Y
10213,ERCOT,AEPCPL,,909,10213,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,213,Y
10214,ERCOT,AEPCPL,,910,10214,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,214,Y
10215,ERCOT,AEPCPL,,911,10215,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,215,Y
10216,ERCOT,AEPCPL,,912,10216,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,216,Y
10217,ERCOT,AEPCPL,,913,10217,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,217,Y
10218,ERCOT,AEPCPL,,931,10218,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,218,Y
10219,ERCOT,AEPCPL,,932,10219,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,219,Y
10220,ERCOT,AEPCPL,,933,10220,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,220,Y
10221,ERCOT,AEPCPL,,935,10221,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,221,Y
10222,ERCOT,AEPCPL,,937,10222,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,222,Y
10223,ERCOT,AEPCPL,,938,10223,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,223,Y
10224,ERCOT,AEPCPL,,944,10224,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,224,Y
10225,ERCOT,AEPCPL,,945,10225,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,225,Y
10226,ERCOT,AEPCPL,,946,10226,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,226,Y
10227,ERCOT,AEPCPL,,947,10227,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,227,Y
10228,ERCOT,AEPCPL,,949,10228,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,228,Y
10229,ERCOT,AEPCPL,,952,10229,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,229,Y
10230,ERCOT,AEPCPL,,953,10230,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,230,Y
10231,ERCOT,AEPCPL,,954,10231,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,231,Y
10232,ERCOT,AEPCPL,,960,10232,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,232,Y
10233,ERCOT,AEPCPL,,961,10233,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,233,Y
10234,ERCOT,AEPCPL,,962,10234,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,234,Y
10235,ERCOT,AEPCPL,,964,10235,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,235,Y
10236,ERCOT,AEPCPL,,965,10236,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,236,Y
10237,ERCOT,AEPCPL,,975,10237,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,237,Y
10238,ERCOT,AEPCPL,,976,10238,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,238,Y
10239,ERCOT,AEPCPL,,977,10239,ERCOT,AEPCPL,,ERCOT_NM,SCALAR,A,Secondary,TX,0,239,Y
10240,ERCOT,AEPWTU,,850,10240,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,240,Y
10241,ERCOT,AEPWTU,,852,10241,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,241,Y
10242,ERCOT,AEPWTU,,901,10242,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,242,Y
10243,ERCOT,AEPWTU,,902,10243,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,243,Y
10244,ERCOT,AEPWTU,,903,10244,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,244,Y
10245,ERCOT,AEPWTU,,904,10245,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,245,Y
10246,ERCOT,AEPWTU,,905,10246,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,246,Y
10247,ERCOT,AEPWTU,,906,10247,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,247,Y
10248,ERCOT,AEPWTU,,907,10248,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,248,Y
10249,ERCOT,AEPWTU,,908,10249,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,249,Y
10250,ERCOT,AEPWTU,,909,10250,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,250,Y
10251,ERCOT,AEPWTU,,910,10251,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,251,Y
10252,ERCOT,AEPWTU,,911,10252,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,252,Y
10253,ERCOT,AEPWTU,,912,10253,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,253,Y
10254,ERCOT,AEPWTU,,913,10254,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,254,Y
10255,ERCOT,AEPWTU,,914,10255,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,255,Y
10256,ERCOT,AEPWTU,,932,10256,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,256,Y
10257,ERCOT,AEPWTU,,935,10257,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,257,Y
10258,ERCOT,AEPWTU,,936,10258,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,258,Y
10259,ERCOT,AEPWTU,,940,10259,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,259,Y
10260,ERCOT,AEPWTU,,941,10260,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,260,Y
10261,ERCOT,AEPWTU,,942,10261,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,261,Y
10262,ERCOT,AEPWTU,,943,10262,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,262,Y
10263,ERCOT,AEPWTU,,944,10263,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,263,Y
10264,ERCOT,AEPWTU,,946,10264,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,264,Y
10265,ERCOT,AEPWTU,,947,10265,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,265,Y
10266,ERCOT,AEPWTU,,948,10266,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,266,Y
10267,ERCOT,AEPWTU,,950,10267,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,267,Y
10268,ERCOT,AEPWTU,,971,10268,ERCOT,AEPWTU,,ERCOT_NM,SCALAR,A,Secondary,TX,0,268,Y
10269,ERCOT,TNMP,,50,10269,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,269,Y
10270,ERCOT,TNMP,,77,10270,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,270,Y
10271,ERCOT,TNMP,,71,10271,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,271,Y
10272,ERCOT,TNMP,,158,10272,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,272,Y
10273,ERCOT,TNMP,,107,10273,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,273,Y
10274,ERCOT,TNMP,,163,10274,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,274,Y
10275,ERCOT,TNMP,,378,10275,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,275,Y
10276,ERCOT,TNMP,,160,10276,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,276,Y
10277,ERCOT,TNMP,,374,10277,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,277,Y
10278,ERCOT,TNMP,,85 KWH,10278,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,278,Y
10279,ERCOT,TNMP,,99 KWH,10279,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,279,Y
10280,ERCOT,TNMP,,49 KWH,10280,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,280,Y
10281,ERCOT,TNMP,,10 KWH,10281,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,281,Y
10282,ERCOT,TNMP,,14 KWH,10282,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,282,Y
10283,ERCOT,TNMP,,12 KWH,10283,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,283,Y
10284,ERCOT,TNMP,,20 KWH,10284,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,284,Y
10285,ERCOT,TNMP,,21 KWH,10285,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,285,Y
10286,ERCOT,TNMP,,26 KWH,10286,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,286,Y
10287,ERCOT,TNMP,,28 KWH,10287,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,287,Y
10288,ERCOT,TNMP,,109 KWH,10288,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,288,Y
10289,ERCOT,TNMP,,6 KWH,10289,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,289,Y
10290,ERCOT,TNMP,,55 KWH,10290,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,290,Y
10291,ERCOT,TNMP,,4 KWH,10291,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,291,Y
10292,ERCOT,TNMP,,234 KWH,10292,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,292,Y
10293,ERCOT,TNMP,,16 KWH,10293,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,293,Y
10294,ERCOT,TNMP,,66 KWH,10294,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,294,Y
10295,ERCOT,TNMP,,50 KWH,10295,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,295,Y
10296,ERCOT,TNMP,,25 KWH,10296,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,296,Y
10297,ERCOT,TNMP,,13 KWH,10297,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,297,Y
10298,ERCOT,TNMP,,29 KWH,10298,ERCOT,TNMP,,ERCOT_NM,SCALAR,,SECONDARY,TX,0,298,Y
10299,ERCOT,CPT,,111,10299,ERCOT,CPT,,ERCOT_RES,SCALAR,D,SECONDARY,TX,100,299,Y
10300,ERCOT,CPT,,191,10300,ERCOT,CPT,,ERCOT_RES,SCALAR,D,SECONDARY,TX,100,300,Y
10301,ERCOT,ONCOR,,0,10301,ERCOT,ONCOR,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,301,Y
10302,ERCOT,ONCOR,,1,10302,ERCOT,ONCOR,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,302,Y
10303,ERCOT,ONCOR,,2,10303,ERCOT,ONCOR,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,303,Y
10304,ERCOT,ONCOR,,3,10304,ERCOT,ONCOR,,ERCOT_RES,SCALAR,A,SECONDARY,TX,100,304,Y
10305,ERCOT,AEPCPL,,820,10305,ERCOT,AEPCPL,,ERCOT_RES,SCALAR,A,Secondary,TX,100,305,Y
10306,ERCOT,AEPWTU,,820,10306,ERCOT,AEPWTU,,ERCOT_RES,SCALAR,A,Secondary,TX,100,306,Y
10307,ERCOT,TNMP,,TDRS,10307,ERCOT,TNMP,,ERCOT_RES,SCALAR,,SECONDARY,TX,100,307,Y
10308,ERCOT,TNMP,,RSDC,10308,ERCOT,TNMP,,ERCOT_RES,SCALAR,,SECONDARY,TX,100,308,Y
40498,NYISO,RGE,902,9,40498,NYISO,RGE,902,9,SCALAR,PRIMARY,,NY,0,309,Y
40499,NYISO,RGE,801,8,40499,NYISO,RGE,801,8,SCALAR,SECONDARY,,NY,0,310,Y
40500,NYISO,RGE,802,8,40500,NYISO,RGE,802,8,SCALAR,SECONDARY,,NY,0,311,Y
40501,NYISO,RGE,803,8,40501,NYISO,RGE,803,8,SCALAR,PRIMARY,,NY,0,312,Y
40502,NYISO,RGE,804,8,40502,NYISO,RGE,804,8,SCALAR,PRIMARY,,NY,0,313,Y
40503,NYISO,RGE,805,8,40503,NYISO,RGE,805,8,SCALAR,PRIMARY,,NY,0,314,Y
40505,NYISO,RGE,602,STL,40505,NYISO,RGE,602,STL,SCALAR,SECONDARY,,NY,0,316,Y
20001,PJM,RECO,10,102,20001,PJM,RECO,T102-RC102-2-10,102,SCALAR,SECONDARY,,NJ,0,317,Y
20002,PJM,RECO,13,102,20002,PJM,RECO,T102-RC102-5-13,102,SCALAR,SECONDARY,,NJ,0,318,Y
20003,PJM,RECO,16,402,20003,PJM,RECO,T402-RC402-3-16,402,SCALAR,SECONDARY,,NJ,0,319,Y
20004,PJM,RECO,22,502,20004,PJM,RECO,T502-RC503-0-22,502,SCALAR,PRIMARY,,NJ,0,320,Y
20005,PJM,RECO,9,102,20005,PJM,RECO,T102-RC102-1-9,102,SCALAR,SECONDARY,,NJ,0,321,Y
20006,PJM,RECO,11,102,20006,PJM,RECO,T102-RC102-3-11,102,SCALAR,SECONDARY,,NJ,0,322,Y
20007,PJM,RECO,12,102,20007,PJM,RECO,T102-RC102-4-12,102,SCALAR,SECONDARY,,NJ,0,323,Y
20008,PJM,RECO,24,104,20008,PJM,RECO,T104-RC104-0-24,104,SCALAR,SECONDARY,,NJ,0,324,Y
20009,PJM,RECO,,107,20009,PJM,RECO,T107-IDR,107,IDR,PRIMARY,,NJ,0,325,Y
20010,PJM,RECO,,602,20010,PJM,RECO,T110-IDR,602,IDR,SECONDARY,,NJ,0,326,Y
20011,PJM,RECO,9,202,20011,PJM,RECO,T202-RC102-1-9,202,SCALAR,PRIMARY,,NJ,0,327,Y
20012,PJM,RECO,10,202,20012,PJM,RECO,T202-RC102-2-10,202,SCALAR,PRIMARY,,NJ,0,328,Y
20013,PJM,RECO,11,202,20013,PJM,RECO,T202-RC102-3-11,202,SCALAR,PRIMARY,,NJ,0,329,Y
20014,PJM,RECO,12,202,20014,PJM,RECO,T202-RC102-4-12,202,SCALAR,PRIMARY,,NJ,0,330,Y
20015,PJM,RECO,13,202,20015,PJM,RECO,T202-RC102-5-13,202,SCALAR,PRIMARY,,NJ,0,331,Y
20016,PJM,RECO,24,206,20016,PJM,RECO,T206-RC104-0-24,206,SCALAR,SECONDARY,,NJ,0,332,Y
20017,PJM,RECO,,207,20017,PJM,RECO,T207-IDR,207,IDR,PRIMARY,,NJ,0,333,Y
20018,PJM,RECO,9,302,20018,PJM,RECO,T302-RC102-1-9,302,SCALAR,SECONDARY,,NJ,0,334,Y
20019,PJM,RECO,10,302,20019,PJM,RECO,T302-RC102-2-10,302,SCALAR,SECONDARY,,NJ,0,335,Y
20020,PJM,RECO,11,302,20020,PJM,RECO,T302-RC102-3-11,302,SCALAR,SECONDARY,,NJ,0,336,Y
20021,PJM,RECO,12,302,20021,PJM,RECO,T302-RC102-4-12,302,SCALAR,SECONDARY,,NJ,0,337,Y
20022,PJM,RECO,13,302,20022,PJM,RECO,T302-RC102-5-13,302,SCALAR,SECONDARY,,NJ,0,338,Y
20023,PJM,RECO,,402,20023,PJM,RECO,T402-IDR,402,IDR,SECONDARY,,NJ,0,339,Y
20024,PJM,RECO,14,402,20024,PJM,RECO,T402-RC402-1-14,402,SCALAR,SECONDARY,,NJ,0,340,Y
20025,PJM,RECO,15,402,20025,PJM,RECO,T402-RC402-2-15,402,SCALAR,SECONDARY,,NJ,0,341,Y
20026,PJM,RECO,17,402,20026,PJM,RECO,T402-RC402-4-17,402,SCALAR,SECONDARY,,NJ,0,342,Y
20027,PJM,RECO,24,406,20027,PJM,RECO,T406-RC104-0-24,406,SCALAR,SECONDARY,,NJ,0,343,Y
20028,PJM,RECO,24,506,20028,PJM,RECO,T506-RC104-0-24,506,SCALAR,UNMETERED,,NJ,0,344,Y
20029,PJM,RECO,9,602,20029,PJM,RECO,T602-RC102-1-9,602,SCALAR,SECONDARY,,NJ,0,345,Y
20030,PJM,RECO,10,602,20030,PJM,RECO,T602-RC102-2-10,602,SCALAR,SECONDARY,,NJ,0,346,Y
20031,PJM,RECO,11,602,20031,PJM,RECO,T602-RC102-3-11,602,SCALAR,SECONDARY,,NJ,0,347,Y
20032,PJM,RECO,12,602,20032,PJM,RECO,T602-RC102-4-12,602,SCALAR,SECONDARY,,NJ,0,348,Y
20033,PJM,RECO,13,602,20033,PJM,RECO,T602-RC102-5-13,602,SCALAR,SECONDARY,,NJ,0,349,Y
20034,PJM,RECO,23,702,20034,PJM,RECO,T702-RC703-0-23,702,SCALAR,PRIMARY,,NJ,0,350,Y
20035,PJM,RECO,25,802,20035,PJM,RECO,T802-RC802-0-25,802,SCALAR,SECONDARY,,NJ,0,351,Y
20036,PJM,RECO,18,902,20036,PJM,RECO,T902-RC902-1-18,902,SCALAR,SECONDARY,,NJ,0,352,Y
20037,PJM,RECO,19,902,20037,PJM,RECO,T902-RC902-2-19,902,SCALAR,SECONDARY,,NJ,0,353,Y
20038,PJM,RECO,20,902,20038,PJM,RECO,T902-RC902-3-20,902,SCALAR,SECONDARY,,NJ,0,354,Y
20039,PJM,PSEG,PSAL,PSAL,20039,PJM,PSEG,PSAL,STREETLIGHTING,SCALAR,SECONDARY,,NJ,0,355,Y
20040,PJM,PSEG,GLP,GLP-ED,20040,PJM,PSEG,GLP,GLP,SCALAR,SECONDARY,,NJ,0,356,Y
20041,PJM,PSEG,GLP,GLP-MD,20041,PJM,PSEG,GLP,GLP,SCALAR,SECONDARY,,NJ,0,357,Y
20042,PJM,PSEG,WH,WH,20042,PJM,PSEG,WH,WH,SCALAR,SECONDARY,,NJ,0,358,Y
20043,PJM,PSEG,WHS,WHS,20043,PJM,PSEG,WHS,WHS,SCALAR,SECONDARY,,NJ,0,359,Y
20044,PJM,PSEG,HS,HS,20044,PJM,PSEG,HS,HS,SCALAR,SECONDARY,,NJ,0,360,Y
20045,PJM,PSEG,BPL,BPL,20045,PJM,PSEG,BPL,STREETLIGHTING,SCALAR,SECONDARY,,NJ,0,361,Y
20046,PJM,PSEG,HTS,HTS,20046,PJM,PSEG,IDR,HTS,IDR,SUBTRANS,,NJ,0,362,Y
40497,NYISO,RGE,302,3,40497,NYISO,RGE,302,3,SCALAR,PRIMARY,,NY,0,363,Y
20047,PJM,PSEG,LPL,LPLP,20047,PJM,PSEG,IDR,LPL,IDR,PRIMARY,,NJ,0,364,Y
20048,PJM,PSEG,LPLS,LPLS,20048,PJM,PSEG,IDR,LPL,IDR,SECONDARY,,NJ,0,365,Y
20057,PJM,PEPCO,,270,20057,PJM,PEPCO,MDND,MDND70,SCALAR,MDND,,NJ,0,374,Y
20058,PJM,PEPCO,,290,20058,PJM,PEPCO,MDND,MDND90,SCALAR,MDND,,NJ,0,375,Y
20059,PJM,PEPCO,,370,20059,PJM,PEPCO,MDND,MDND70,SCALAR,MDND,,NJ,0,376,Y
20060,PJM,PEPCO,,390,20060,PJM,PEPCO,MDND,MDND90,SCALAR,MDND,,NJ,0,377,Y
20061,PJM,PEPCO,,2T3,20061,PJM,PEPCO,MMGTH2,MMGTH2T3,SCALAR,MMGTH2,,NJ,0,378,Y
20062,PJM,PEPCO,MMGTH2A,3T3,20062,PJM,PEPCO,MMGTH2,MMGTH2T3,SCALAR,MMGTH2,,NJ,0,379,Y
20065,PJM,PEPCO,,3T7,20065,PJM,PEPCO,MMGTH3,MMGTH3T3,SCALAR,MMGTH3,,NJ,0,382,Y
20066,PJM,PEPCO,,2T7,20066,PJM,PEPCO,MMGTH3,MMGTH3T3,SCALAR,MMGTH3,,NJ,0,383,Y
20067,PJM,PEPCO,MMGTL2B,2T0,20067,PJM,PEPCO,MMGTL2,MMGTL2T0,SCALAR,MMGTL2,,NJ,0,384,Y
40383,NYISO,CONED,70-200,240,40383,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0,385,Y
40384,NYISO,CONED,70-200,40,40384,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0,386,Y
40385,NYISO,CONED,70-200,45,40385,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0,387,Y
40386,NYISO,CONED,70-200,50,40386,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0,388,Y
40387,NYISO,CONED,70-200,67,40387,NYISO,CONED,SC9_70_200_AVG_SUMMER_KW,SC9,SCALAR,SECONDARY,,NY,0,389,Y
40388,NYISO,NIMO,1SC1L,SC1,40388,NYISO,NIMO,STREET_LIGHTING,SC1,SCALAR,SECONDARY,,NY,0,390,Y
40389,NYISO,NIMO,1SC2,SC2,40389,NYISO,NIMO,SC2_ND,SC2,SCALAR,SECONDARY,,NY,0,391,Y
40390,NYISO,NIMO,1SC2L,SC2,40390,NYISO,NIMO,STREET_LIGHTING,SC2,SCALAR,SECONDARY,,NY,0,392,Y
40393,NYISO,NIMO,1SC3L,SC3,40393,NYISO,NIMO,SC3_L_SECONDARY,SC3,SCALAR,SECONDARY,,NY,0,395,N
40394,NYISO,NIMO,1SC3,SC3,40394,NYISO,NIMO,SC3_SECONDARY,SC3,SCALAR,SECONDARY,,NY,0,396,Y
40395,NYISO,NIMO,2SC3,SC3,40395,NYISO,NIMO,SC3_PRIMARY,SC3,SCALAR,PRIMARY,,NY,0,397,Y
40397,NYISO,NIMO,4SC3,SC3,40397,NYISO,NIMO,SC3_TRANS,SC3,SCALAR,TRANS,,NY,0,399,X
40398,NYISO,NYSEG,31,1150500,40398,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0,400,Y
40399,NYISO,NYSEG,33,1150200,40399,NYISO,NYSEG,115-02-00,SC115,SCALAR,SECONDARY,,NY,0,401,Y
40400,NYISO,NYSEG,37,1150600,40400,NYISO,NYSEG,115-06-00,SC115,SCALAR,SECONDARY,,NY,0,402,Y
40401,NYISO,NYSEG,38,1150710,40401,NYISO,NYSEG,115-07-10,SC115,SCALAR,SECONDARY,,NY,0,403,Y
40402,NYISO,NYSEG,40,1150720,40402,NYISO,NYSEG,115-07-20,SC115,SCALAR,PRIMARY,,NY,0,404,Y
40403,NYISO,NYSEG,41,1150721,40403,NYISO,NYSEG,115-07-21,SC115,SCALAR,PRIMARY,,NY,0,405,Y
40404,NYISO,NYSEG,43,1150731,40404,NYISO,NYSEG,115-07-31,SC115,SCALAR,SUBTRANS,,NY,0,406,Y
40405,NYISO,NYSEG,47,1150900,40405,NYISO,NYSEG,115-09-00,SC115,SCALAR,SECONDARY,,NY,0,407,Y
40406,NYISO,NYSEG,31,1180100,40406,NYISO,NYSEG,118-01-00,SC115,SCALAR,SECONDARY,,NY,0,408,Y
40407,NYISO,NYSEG,31,1180200,40407,NYISO,NYSEG,118-02-00,SC115,SCALAR,SECONDARY,,NY,0,409,Y
40408,NYISO,NYSEG,31,1180300,40408,NYISO,NYSEG,118-03-00,SC115,SCALAR,SECONDARY,,NY,0,410,Y
40409,NYISO,NYSEG,32,1150100,40409,NYISO,NYSEG,115-01-00,SC115,SCALAR,SECONDARY,,NY,0,411,Y
40410,NYISO,NYSEG,32,1150105,40410,NYISO,NYSEG,115-01-05,SC115,SCALAR,SECONDARY,,NY,0,412,Y
40411,NYISO,NYSEG,33,1150206,40411,NYISO,NYSEG,115-02-06,SC115,SCALAR,SECONDARY,,NY,0,413,Y
40412,NYISO,NYSEG,34,1150201,40412,NYISO,NYSEG,115-02-01,SC115,SCALAR,SECONDARY,,NY,0,414,Y
40413,NYISO,NYSEG,35,1150300,40413,NYISO,NYSEG,115-03-00,SC115,SCALAR,PRIMARY,,NY,0,415,Y
40415,NYISO,NYSEG,39,1150711,40415,NYISO,NYSEG,115-07-11,SC115,SCALAR,SECONDARY,,NY,0,417,Y
40416,NYISO,NYSEG,42,1150730,40416,NYISO,NYSEG,115-07-30,SC115,SCALAR,SUBTRANS,,NY,0,418,Y
