,ESG_SOURCEID,MARKET,DISCO_CODE,PROFILE_CLASS,RATE_CLASS,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
1285,50087,PJM,DAYTON,PS01_IDR,813,IDR,SUBTRANS,,OH,0.0,5187,Y,"('PJM', 'DAYTON', '813')"
1286,50093,PJM,PPL,STL,SI-1,SCALAR,SECONDARY,SECONDARY,PA,0.0,5193,Y,"('PJM', 'PPL', 'SI-1')"
1287,49223,PJM,PPL,,SI-1,SCALAR,SECONDARY,SECONDARY,PA,0.0,4323,Y,"('PJM', 'PPL', 'SI-1')"
1288,50095,PJM,ATSICE,CE_RS,CE-RSF,SCALAR,SECONDARY,Residential,OH,100.0,5195,Y,"('PJM', 'ATSICE', 'CE-RSF')"
1289,50096,PJM,ATSICE,CE_RG,CE-RSF,SCALAR,SECONDARY,Residential,OH,100.0,5196,Y,"('PJM', 'ATSICE', 'CE-RSF')"
1290,50097,PJM,ATSICE,CE_RH,CE-RSF,SCALAR,SECONDARY,Residential,OH,100.0,5197,Y,"('PJM', 'ATSICE', 'CE-RSF')"
1291,50098,PJM,ATSICE,CE_RS,CE-RSD,SCALAR,SECONDARY,Residential,OH,100.0,5198,Y,"('PJM', 'ATSICE', 'CE-RSD')"
1292,50099,PJM,ATSICE,CE_RG,CE-RSD,SCALAR,SECONDARY,Residential,OH,100.0,5199,Y,"('PJM', 'ATSICE', 'CE-RSD')"
1293,50100,PJM,ATSICE,CE_RH,CE-RSD,SCALAR,SECONDARY,Residential,OH,100.0,5200,Y,"('PJM', 'ATSICE', 'CE-RSD')"
1294,50101,PJM,ATSICE,CE_C1,CE-GSF,SCALAR,SECONDARY,,OH,0.0,5201,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1295,50102,PJM,ATSICE,CE_CG,CE-GSF,SCALAR,SECONDARY,,OH,0.0,5202,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1296,50103,PJM,ATSICE,CE_C2,CE-GSF,SCALAR,SECONDARY,,OH,0.0,5203,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1297,50104,PJM,ATSICE,CE_C3,CE-GSF,SCALAR,SECONDARY,,OH,0.0,5204,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1298,50105,PJM,ATSICE,CE_CH,CE-GSF,SCALAR,SECONDARY,,OH,0.0,5205,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1299,50106,PJM,ATSICE,CE_CS,CE-GSF,SCALAR,SECONDARY,,OH,0.0,5206,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1300,51947,PJM,ATSICE,CE-GSF_IDR,CE-GSF,IDR,SECONDARY,,OH,0.0,7047,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1301,51948,PJM,ATSICE,CE-GSF_IDR,CE-GSF,IDR,SECONDARY,,OH,0.0,7048,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1302,51949,PJM,ATSICE,CE-GSF_IDR,CE-GSF,IDR,SECONDARY,,OH,0.0,7049,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1303,51950,PJM,ATSICE,CE-GSF_IDR,CE-GSF,IDR,SECONDARY,,OH,0.0,7050,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1304,51951,PJM,ATSICE,CE-GSF_IDR,CE-GSF,IDR,SECONDARY,,OH,0.0,7051,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1305,51952,PJM,ATSICE,CE-GSF_IDR,CE-GSF,IDR,SECONDARY,,OH,0.0,7052,Y,"('PJM', 'ATSICE', 'CE-GSF')"
1306,50108,PJM,ATSICE,CE_C1,CE-GSD,SCALAR,SECONDARY,,OH,0.0,5208,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1307,50109,PJM,ATSICE,CE_CG,CE-GSD,SCALAR,SECONDARY,,OH,0.0,5209,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1308,50110,PJM,ATSICE,CE_C2,CE-GSD,SCALAR,SECONDARY,,OH,0.0,5210,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1309,50111,PJM,ATSICE,CE_C3,CE-GSD,SCALAR,SECONDARY,,OH,0.0,5211,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1310,50112,PJM,ATSICE,CE_CH,CE-GSD,SCALAR,SECONDARY,,OH,0.0,5212,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1311,50113,PJM,ATSICE,CE_CS,CE-GSD,SCALAR,SECONDARY,,OH,0.0,5213,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1312,51953,PJM,ATSICE,CE-GSD_IDR,CE-GSD,IDR,SECONDARY,,OH,0.0,7053,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1313,51954,PJM,ATSICE,CE-GSD_IDR,CE-GSD,IDR,SECONDARY,,OH,0.0,7054,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1314,51955,PJM,ATSICE,CE-GSD_IDR,CE-GSD,IDR,SECONDARY,,OH,0.0,7055,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1315,51956,PJM,ATSICE,CE-GSD_IDR,CE-GSD,IDR,SECONDARY,,OH,0.0,7056,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1316,51957,PJM,ATSICE,CE-GSD_IDR,CE-GSD,IDR,SECONDARY,,OH,0.0,7057,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1317,51958,PJM,ATSICE,CE-GSD_IDR,CE-GSD,IDR,SECONDARY,,OH,0.0,7058,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1318,53296,PJM,ATSICE,CE_TL,CE-GSD,SCALAR,SECONDARY,Lighting,OH,0.0,8346,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1319,54418,PJM,ATSICE,CE_SL,CE-GSD,SCALAR,SECONDARY,Lighting,OH,0.0,9468,Y,"('PJM', 'ATSICE', 'CE-GSD')"
1320,50127,PJM,ATSIOE,OE_C1,OE-GSF,SCALAR,SECONDARY,,OH,0.0,5227,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1321,50128,PJM,ATSIOE,OE_CG,OE-GSF,SCALAR,SECONDARY,,OH,0.0,5228,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1322,50129,PJM,ATSIOE,OE_C2,OE-GSF,SCALAR,SECONDARY,,OH,0.0,5229,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1323,50130,PJM,ATSIOE,OE_C3,OE-GSF,SCALAR,SECONDARY,,OH,0.0,5230,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1324,50131,PJM,ATSIOE,OE_CS,OE-GSF,SCALAR,SECONDARY,,OH,0.0,5231,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1325,50132,PJM,ATSIOE,OE_CH,OE-GSF,SCALAR,SECONDARY,,OH,0.0,5232,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1326,51995,PJM,ATSIOE,OE-GSF_IDR,OE-GSF,IDR,SECONDARY,,OH,0.0,7095,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1327,51996,PJM,ATSIOE,OE-GSF_IDR,OE-GSF,IDR,SECONDARY,,OH,0.0,7096,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1328,51997,PJM,ATSIOE,OE-GSF_IDR,OE-GSF,IDR,SECONDARY,,OH,0.0,7097,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1329,51998,PJM,ATSIOE,OE-GSF_IDR,OE-GSF,IDR,SECONDARY,,OH,0.0,7098,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1330,51999,PJM,ATSIOE,OE-GSF_IDR,OE-GSF,IDR,SECONDARY,,OH,0.0,7099,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1331,52000,PJM,ATSIOE,OE-GSF_IDR,OE-GSF,IDR,SECONDARY,,OH,0.0,7100,Y,"('PJM', 'ATSIOE', 'OE-GSF')"
1332,50134,PJM,ATSIOE,OE_C1,OE-GSD,SCALAR,SECONDARY,,OH,0.0,5234,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1333,50135,PJM,ATSIOE,OE_CG,OE-GSD,SCALAR,SECONDARY,,OH,0.0,5235,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1334,50136,PJM,ATSIOE,OE_C2,OE-GSD,SCALAR,SECONDARY,,OH,0.0,5236,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1335,50137,PJM,ATSIOE,OE_C3,OE-GSD,SCALAR,SECONDARY,,OH,0.0,5237,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1336,50138,PJM,ATSIOE,OE_CS,OE-GSD,SCALAR,SECONDARY,,OH,0.0,5238,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1337,50139,PJM,ATSIOE,OE_CH,OE-GSD,SCALAR,SECONDARY,,OH,0.0,5239,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1338,52001,PJM,ATSIOE,OE-GSD_IDR,OE-GSD,IDR,SECONDARY,,OH,0.0,7101,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1339,52002,PJM,ATSIOE,OE-GSD_IDR,OE-GSD,IDR,SECONDARY,,OH,0.0,7102,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1340,52003,PJM,ATSIOE,OE-GSD_IDR,OE-GSD,IDR,SECONDARY,,OH,0.0,7103,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1341,52004,PJM,ATSIOE,OE-GSD_IDR,OE-GSD,IDR,SECONDARY,,OH,0.0,7104,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1342,52005,PJM,ATSIOE,OE-GSD_IDR,OE-GSD,IDR,SECONDARY,,OH,0.0,7105,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1343,52006,PJM,ATSIOE,OE-GSD_IDR,OE-GSD,IDR,SECONDARY,,OH,0.0,7106,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1344,53931,PJM,ATSIOE,OE_C1,OE-GSD,SCALAR,SECONDARY,,OH,0.0,8981,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1345,53933,PJM,ATSIOE,TE_C2,OE-GSD,SCALAR,SECONDARY,,OH,0.0,8983,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1346,53934,PJM,ATSIOE,TE_C3,OE-GSD,SCALAR,SECONDARY,,OH,0.0,8984,Y,"('PJM', 'ATSIOE', 'OE-GSD')"
1347,50142,PJM,ATSIOE,OE_SL,OE-STLD,SCALAR,SECONDARY,Lighting,OH,0.0,5242,Y,"('PJM', 'ATSIOE', 'OE-STLD')"
1348,50143,PJM,ATSIOE,OE_TL,OE-TRFF,SCALAR,SECONDARY,Lighting,OH,0.0,5243,Y,"('PJM', 'ATSIOE', 'OE-TRFF')"
1349,50036,PJM,ATSITE,TE_C1,TE-GPF,SCALAR,PRIMARY,,OH,0.0,5136,Y,"('PJM', 'ATSITE', 'TE-GPF')"
1350,50037,PJM,ATSITE,TE_CG,TE-GPF,SCALAR,PRIMARY,,OH,0.0,5137,Y,"('PJM', 'ATSITE', 'TE-GPF')"
1351,50038,PJM,ATSITE,TE_C2,TE-GPF,SCALAR,PRIMARY,,OH,0.0,5138,Y,"('PJM', 'ATSITE', 'TE-GPF')"
1352,50039,PJM,ATSITE,TE_C3,TE-GPF,SCALAR,PRIMARY,,OH,0.0,5139,Y,"('PJM', 'ATSITE', 'TE-GPF')"
1353,50040,PJM,ATSITE,TE_CS,TE-GPF,SCALAR,PRIMARY,,OH,0.0,5140,Y,"('PJM', 'ATSITE', 'TE-GPF')"
1354,50041,PJM,ATSITE,TE_CH,TE-GPF,SCALAR,PRIMARY,,OH,0.0,5141,Y,"('PJM', 'ATSITE', 'TE-GPF')"
1355,53216,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0.0,8266,N,"('PJM', 'ATSITE', 'TE-GPF')"
1356,53217,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0.0,8267,N,"('PJM', 'ATSITE', 'TE-GPF')"
1357,53218,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0.0,8268,N,"('PJM', 'ATSITE', 'TE-GPF')"
1358,53219,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0.0,8269,N,"('PJM', 'ATSITE', 'TE-GPF')"
1359,53220,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0.0,8270,N,"('PJM', 'ATSITE', 'TE-GPF')"
1360,53221,PJM,ATSITE,TE_GPF_IDR,TE-GPF,IDR,PRIMARY,,OH,0.0,8271,N,"('PJM', 'ATSITE', 'TE-GPF')"
1361,50043,PJM,ATSITE,TE_C1,TE-GPD,SCALAR,PRIMARY,,OH,0.0,5143,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1362,50044,PJM,ATSITE,TE_CG,TE-GPD,SCALAR,PRIMARY,,OH,0.0,5144,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1363,50045,PJM,ATSITE,TE_C2,TE-GPD,SCALAR,PRIMARY,,OH,0.0,5145,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1364,50046,PJM,ATSITE,TE_C3,TE-GPD,SCALAR,PRIMARY,,OH,0.0,5146,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1365,50047,PJM,ATSITE,TE_CS,TE-GPD,SCALAR,PRIMARY,,OH,0.0,5147,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1366,50048,PJM,ATSITE,TE_CH,TE-GPD,SCALAR,PRIMARY,,OH,0.0,5148,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1367,50049,PJM,ATSITE,TE-GPD_IDR,TE-GPD,IDR,PRIMARY,,OH,0.0,5149,Y,"('PJM', 'ATSITE', 'TE-GPD')"
1368,50050,PJM,DAYTON,PR01,187,SCALAR,PRIMARY,,OH,0.0,5150,N,"('PJM', 'DAYTON', '187')"
1369,50063,PJM,DAYTON,PR01_IDR,187,IDR,PRIMARY,,OH,0.0,5163,Y,"('PJM', 'DAYTON', '187')"
1370,51311,PJM,DAYTON,PR01_IDR,187,IDR,PRIMARY,,OH,0.0,6412,Y,"('PJM', 'DAYTON', '187')"
1371,49879,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4979,Y,"('NYISO', 'CONED', 'SC1')"
1372,49880,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4980,Y,"('NYISO', 'CONED', 'SC1')"
1373,49881,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4981,Y,"('NYISO', 'CONED', 'SC1')"
1374,49882,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4982,Y,"('NYISO', 'CONED', 'SC1')"
1375,49883,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4983,Y,"('NYISO', 'CONED', 'SC1')"
1376,49884,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4984,Y,"('NYISO', 'CONED', 'SC1')"
1377,49885,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4985,Y,"('NYISO', 'CONED', 'SC1')"
1378,49886,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4986,Y,"('NYISO', 'CONED', 'SC1')"
1379,49887,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4987,Y,"('NYISO', 'CONED', 'SC1')"
1380,49888,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4988,Y,"('NYISO', 'CONED', 'SC1')"
1381,49889,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4989,Y,"('NYISO', 'CONED', 'SC1')"
1382,49890,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4990,Y,"('NYISO', 'CONED', 'SC1')"
1383,49891,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4991,Y,"('NYISO', 'CONED', 'SC1')"
1384,49892,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4992,Y,"('NYISO', 'CONED', 'SC1')"
1385,49893,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4993,Y,"('NYISO', 'CONED', 'SC1')"
1386,49894,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4994,Y,"('NYISO', 'CONED', 'SC1')"
1387,49895,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4995,Y,"('NYISO', 'CONED', 'SC1')"
1388,49896,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4996,Y,"('NYISO', 'CONED', 'SC1')"
1389,49897,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4997,Y,"('NYISO', 'CONED', 'SC1')"
1390,49898,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4998,Y,"('NYISO', 'CONED', 'SC1')"
1391,49899,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4999,Y,"('NYISO', 'CONED', 'SC1')"
1392,49900,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5000,Y,"('NYISO', 'CONED', 'SC1')"
1393,49901,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5001,Y,"('NYISO', 'CONED', 'SC1')"
1394,49902,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5002,Y,"('NYISO', 'CONED', 'SC1')"
1395,49903,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5003,Y,"('NYISO', 'CONED', 'SC1')"
1396,49904,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5004,Y,"('NYISO', 'CONED', 'SC1')"
1397,49905,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5005,Y,"('NYISO', 'CONED', 'SC1')"
1398,49906,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5006,Y,"('NYISO', 'CONED', 'SC1')"
1399,49907,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5007,Y,"('NYISO', 'CONED', 'SC1')"
1400,49908,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,5008,Y,"('NYISO', 'CONED', 'SC1')"
1401,49536,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4636,Y,"('NYISO', 'CONED', 'SC1')"
1402,49537,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4637,Y,"('NYISO', 'CONED', 'SC1')"
1403,49538,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4638,Y,"('NYISO', 'CONED', 'SC1')"
1404,49535,NYISO,CONED,IDR,SC1,IDR,SECONDARY,,NY,100.0,4635,N,"('NYISO', 'CONED', 'SC1')"
1405,49539,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4639,Y,"('NYISO', 'CONED', 'SC1')"
1406,49540,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4640,Y,"('NYISO', 'CONED', 'SC1')"
1407,49541,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4641,Y,"('NYISO', 'CONED', 'SC1')"
1408,49562,NYISO,CONED,SC1_0_1948_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4662,Y,"('NYISO', 'CONED', 'SC1')"
1409,49563,NYISO,CONED,SC1_1948_2897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4663,Y,"('NYISO', 'CONED', 'SC1')"
1410,49564,NYISO,CONED,SC1_2897_3897_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4664,Y,"('NYISO', 'CONED', 'SC1')"
1411,49565,NYISO,CONED,SC1_3897_5239_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4665,Y,"('NYISO', 'CONED', 'SC1')"
1412,49566,NYISO,CONED,SC1_5239_7741_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4666,Y,"('NYISO', 'CONED', 'SC1')"
1413,49567,NYISO,CONED,SC1_7741_999999999_ANNUAL_KWHR,SC1,SCALAR,SECONDARY,,NY,100.0,4667,Y,"('NYISO', 'CONED', 'SC1')"
1414,40599,NYISO,NIMO,IDR,SC3A,IDR,SECONDARY,,NY,0.0,3302,Y,"('NYISO', 'NIMO', 'SC3A')"
1415,40599,NYISO,NIMO,SC3A_SECONDARY,SC3A,SCALAR,SECONDARY,,NY,0.0,3303,X,"('NYISO', 'NIMO', 'SC3A')"
1416,40603,NYISO,NIMO,IDR,SC3A,IDR,PRIMARY,,NY,0.0,3309,Y,"('NYISO', 'NIMO', 'SC3A')"
1417,40603,NYISO,NIMO,SC3A_PRIMARY,SC3A,SCALAR,PRIMARY,,NY,0.0,3310,X,"('NYISO', 'NIMO', 'SC3A')"
1418,40606,NYISO,NIMO,IDR,SC3A,IDR,SUBTRANS,,NY,0.0,3315,Y,"('NYISO', 'NIMO', 'SC3A')"
1419,40606,NYISO,NIMO,SC3A_SUBTRANS,SC3A,SCALAR,SUBTRANS,,NY,0.0,3316,X,"('NYISO', 'NIMO', 'SC3A')"
1420,40606,NYISO,NIMO,SC3A_TRANS,SC3A,SCALAR,SUBTRANS,,NY,0.0,3317,X,"('NYISO', 'NIMO', 'SC3A')"
1421,40608,NYISO,NIMO,IDR,SC3A,IDR,TRANS,,NY,0.0,3320,Y,"('NYISO', 'NIMO', 'SC3A')"
1422,49801,NYISO,NIMO,IDR,SC3A,IDR,TRANS,,NY,0.0,4901,Y,"('NYISO', 'NIMO', 'SC3A')"
1423,51614,NYISO,NIMO,IDR,SC3A,IDR,PRIMARY,,NY,0.0,6715,Y,"('NYISO', 'NIMO', 'SC3A')"
1424,51615,NYISO,NIMO,IDR,SC3A,IDR,SUBTRANS,,NY,0.0,6716,Y,"('NYISO', 'NIMO', 'SC3A')"
1425,51616,NYISO,NIMO,IDR,SC3A,IDR,TRANS,,NY,0.0,6717,Y,"('NYISO', 'NIMO', 'SC3A')"
1426,51598,NYISO,NIMO,SC3A_SECONDARY,SC3A,IDR,SECONDARY,,NY,0.0,6699,X,"('NYISO', 'NIMO', 'SC3A')"
1427,51599,NYISO,NIMO,SC3A_PRIMARY,SC3A,IDR,PRIMARY,,NY,0.0,6700,X,"('NYISO', 'NIMO', 'SC3A')"
1428,51600,NYISO,NIMO,SC3A_SUBTRANS,SC3A,IDR,SUBTRANS,,NY,0.0,6701,X,"('NYISO', 'NIMO', 'SC3A')"
1429,51601,NYISO,NIMO,SC3A_TRANS,SC3A,IDR,TRANS,,NY,0.0,6702,X,"('NYISO', 'NIMO', 'SC3A')"
1430,51602,NYISO,NIMO,IDR,SC3A,IDR,SECONDARY,,NY,0.0,6703,Y,"('NYISO', 'NIMO', 'SC3A')"
1431,51603,NYISO,NIMO,IDR,SC3A,IDR,PRIMARY,,NY,0.0,6704,Y,"('NYISO', 'NIMO', 'SC3A')"
1432,51604,NYISO,NIMO,IDR,SC3A,IDR,SUBTRANS,,NY,0.0,6705,Y,"('NYISO', 'NIMO', 'SC3A')"
1433,51605,NYISO,NIMO,IDR,SC3A,IDR,TRANS,,NY,0.0,6706,Y,"('NYISO', 'NIMO', 'SC3A')"
1434,51613,NYISO,NIMO,IDR,SC3A,IDR,SECONDARY,,NY,0.0,6714,Y,"('NYISO', 'NIMO', 'SC3A')"
1435,51909,PJM,DPL,,URSBASIC,SCALAR,SECONDARY_120_480V,,MD,100.0,7010,Y,"('PJM', 'DPL', 'URSBASIC')"
1436,51910,PJM,DPL,,URSBASIC,SCALAR,SECONDARY_120_480V,,MD,100.0,7011,Y,"('PJM', 'DPL', 'URSBASIC')"
1437,20682,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,3701,Y,"('PJM', 'COMED', 'R01')"
1438,49637,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4737,Y,"('PJM', 'COMED', 'R01')"
1439,49638,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4738,Y,"('PJM', 'COMED', 'R01')"
1440,49640,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4740,Y,"('PJM', 'COMED', 'R01')"
1441,49641,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4741,Y,"('PJM', 'COMED', 'R01')"
1442,49642,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4742,Y,"('PJM', 'COMED', 'R01')"
1443,49643,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4743,Y,"('PJM', 'COMED', 'R01')"
1444,49696,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,4796,Y,"('PJM', 'COMED', 'R01')"
1445,50653,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,5754,Y,"('PJM', 'COMED', 'R01')"
1446,53950,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,9000,Y,"('PJM', 'COMED', 'R01')"
1447,53951,PJM,COMED,IDR,R01,IDR,R01,,IL,0.0,9001,N,"('PJM', 'COMED', 'R01')"
1448,53953,PJM,COMED,IDR,R01,IDR,R01,,IL,0.0,9003,N,"('PJM', 'COMED', 'R01')"
1449,53954,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,9004,Y,"('PJM', 'COMED', 'R01')"
1450,53955,PJM,COMED,IDR,R01,IDR,R01,,IL,0.0,9005,N,"('PJM', 'COMED', 'R01')"
1451,53956,PJM,COMED,P01,R01,SCALAR,R01,,IL,0.0,9006,Y,"('PJM', 'COMED', 'R01')"
1452,49148,MISO,AMERENCILCO,DS2HH,DS2,SCALAR,SECONDARY,,IL,0.0,4248,Y,"('MISO', 'AMERENCILCO', 'DS2')"
1453,49149,MISO,AMERENCILCO,DS2HL,DS2,SCALAR,SECONDARY,,IL,0.0,4249,Y,"('MISO', 'AMERENCILCO', 'DS2')"
1454,49150,MISO,AMERENCILCO,DS2LH,DS2,SCALAR,SECONDARY,,IL,0.0,4250,Y,"('MISO', 'AMERENCILCO', 'DS2')"
