Utility Name,Rate Name,Description,Commodity,Voltage,Business Type,Loss Factor,Profile
MECO,MECO_RC_G3,General Service - Large Commercial and Industrial - Time-of-Use,Power,Primary,C&I-Lg,MECO_LF_PRI,MECO_LP_G3
MECO,MECO_RC_R1,Basic Residential - Retail Delivery,Power,Secondary,Residential,MECO_LF_SEC,MECO_LP_R1
MECO,MECO_RC_R2,Residential - Low Income - Retail Delivery,Power,Secondary,Res-LowIncome,MECO_LF_SEC,MECO_LP_R1
MECO,MECO_RC_R4,Residential - Optional Time-of-Use - Retail Delivery Service,Power,Secondary,Res-TOU,MECO_LF_SEC,MECO_LP_R4
MECO,MECO_RC_S1,Street and Area Lighting - Utility Owned - Retail Delivery Service,Power,Secondary,Ltg-St,MECO_LF_SEC,MECO_LP_S0
MECO,MECO_RC_S2,Street Lighting - Overhead - Customer Owned - Retail Delivery Service,Power,Secondary,Ltg-St,MECO_LF_SEC,MECO_LP_S0
MECO,MECO_RC_S20,Street and Area Lighting - Utility Owned High Pressure Sodium Conversion - Retail Delivery Service,Power,Secondary,Ltg-St,MECO_LF_SEC,MECO_LP_S0
MECO,MECO_RC_S3,Street Lighting - Underground - Retail Delivery Service,Power,Secondary,Ltg-St,MECO_LF_SEC,MECO_LP_S0
MECO,MECO_RC_S4,"Area Lighting - Incadesent, Security or Private",Power,Secondary,Ltg-Outdoor,MECO_LF_SEC,MECO_LP_S0
MECO,MECO_RC_S5,Street and Area Lighting - Customer Owned - Retail Delivery Service,Power,Secondary,Ltg-St,MECO_LF_SEC,MECO_LP_S0
MetEd,MetEd_RC_BRDF,BORDERLINE,Power,,Borderline,,
MetEd,METED_RC_GPD,GP Delivery Service,Power,,General Service,,
MetEd,METED_RC_GPF,GP Full Service,Power,,General Service,,
MetEd,MetEd_RC_GSD,General Service - Secondary - Delivery,Power,,General Service,,
MetEd,MetEd_RC_GSF,General Service - Secondary - Full Service,Power,,General Service,,
MetEd,MetEd_RC_GSLD,LRG GEN SVC TOD DELIVERY SERVICE,Power,,GenSvc-Lg-TOU,,
MetEd,MetEd_RC_GSLF,LRG GEN SVC TOD FULL SERVICE,Power,,GenSvc-Lg-TOU,,
MetEd,MetEd_RC_GSMAND,GS MAN ENTRY PASS THRU DELIVERY SERVICE,Power,,General Service,,
MetEd,MetEd_RC_GSMANF,GS MAN ENTRY PASS THRU FULL SERVICE,Power,,General Service,,
MetEd,MetEd_RC_GSMD,MED GEN SVC DELIVERY SERVICE,Power,,GenSvc-Med,,
MetEd,MetEd_RC_GSMF,MED GEN SVC FULL SERVICE,Power,,GenSvc-Med,,
MetEd,MetEd_RC_GSMTODD,MED GEN SVC TOD DELIVERY SERVICE,Power,,GenSvc-Med-TOU,,
MetEd,MetEd_RC_GSMTODF,MED GEN SVC TOD FULL SERVICE,Power,,GenSvc-Med-TOU,,
MetEd,MetEd_RC_GSSD,GS SM GEN SVC DELIVERY SERVICE,Power,,GenSvc-Sm,,
MetEd,MetEd_RC_GSSF,GS SM GEN SVC FULL SERVICE,Power,,GenSvc-Sm,,
MetEd,MetEd_RC_GSVFD,GEN SVC VOL FIRE DELIVERY SERVICE,Power,,General Service,,
MetEd,MetEd_RC_GSVFF,GEN SVC VOL FIRE FULL SERVICE,Power,,General Service,,
MetEd,MetEd_RC_GSVFTDD,GEN SVC VOL FIRE TOD DELIVERY SERVICE,Power,,GenSvc-TOU,,
MetEd,MetEd_RC_GSVFTDF,GEN SVC VOL FIRE TOD FULL SERVICE,Power,,GenSvc-TOU,,
MetEd,MetEd_RC_MSD,"Municipal, DELIVERY SERVICE",Power,,Government,,
MetEd,MetEd_RC_MSF,"Municipal, FULL SERVICE",Power,,Government,,
MetEd,MetEd_RC_POLD,Private Outdoor Lighting - Delivery Svc,Power,,Ltg-Pvt,,
MetEd,METED_RC_POLF,Private Outdoor Lighting - Full Svc,Power,,Ltg-Pvt,,
MetEd,MetEd_RC_RECF,RURAL ELEC COOPS (NO BILL),Power,,General Service,,
MetEd,MetEd_RC_RPS_01F,REVENUE PROTECTION FULL,Power,,General Service,,
MetEd,MetEd_RC_RSD,"Residential, DELIVERY SERVICE",Power,,Residential,,
MetEd,MetEd_RC_RSS,"Residential, SUPP",Power,,Residential,,
MetEd,MetEd_RC_RTD,"Residential TOU, DELIVERY SERVICE",Power,,Res-TOU,,
MetEd,MetEd_RC_RTS,"Residential TOU, SUPP",Power,,Res-TOU,,
MetEd,MetEd_RC_STLTD,Street Ltg - Delivery Service,Power,,Ltg-St,,
MetEd,MetEd_RC_STLTF,STR LTG FULL SERVICE,Power,,Ltg-St,,
MetEd,MetEd_RC_TPD,TP DELIVERY SERVICE,Power,,General Service,,
MetEd,MetEd_RC_TPF,TP FULL SERVICE,Power,,General Service,,
NIMO,NIMO_RC_L_SC1_1,Private Lighting [Utility owned & maintained],Power,Secondary,Ltg-Pvt,NIMO_LF_SEC,
NIMO,NIMO_RC_L_SC2_1,Street Lighting [Company owned & maintained],Power,Secondary,Ltg-St,NIMO_LF_SEC,
NIMO,NIMO_RC_L_SC3_1,Street Lighting [Customer owned & maintained],Power,Secondary,Ltg-St,NIMO_LF_SEC,
NIMO,NIMO_RC_L_SC4_1,CLOSED - Traffic Controls [Customer owned & maintained],Power,Secondary,Ltg-Traffic,NIMO_LF_SEC,
NIMO,NIMO_RC_L_SC5_1,RESERVED Future Use - Street Lighting [Customer Contributory Provisions],Power,Secondary,Ltg-St,NIMO_LF_SEC,
NIMO,NIMO_RC_L_SC6_1,CLOSED - Street Lighting [Customer owned & Utility maintained],Power,Secondary,Ltg-St,NIMO_LF_SEC,
NIMO,NIMO_RC_SC1_1,Residential and Farm Service - Secondary,Power,Secondary,ResFarm,NIMO_LF_SEC,
NIMO,NIMO_RC_SC1_2,Residential and Farm Service -  Primary,Power,Primary,ResFarm,NIMO_LF_PRI,
NIMO,NIMO_RC_SC1C_1,Residential and Farm Service - Optional Time-of-Use,Power,Secondary,ResFarm,NIMO_LF_SEC,
NIMO,NIMO_RC_SC1C_2,Residential and Farm Service - Optional Time-of-Use -  Primary,Power,Primary,ResFarm,NIMO_LF_PRI,
NIMO,NIMO_RC_SC2_1,Small General Service - Secondary - Non-Demand,Power,Secondary,GenSvc-Sm,NIMO_LF_SEC,
NIMO,NIMO_RC_SC2_2,Small General  Service - Primary - Non-Demand,Power,Primary,GenSvc-Sm,NIMO_LF_PRI,
NIMO,NIMO_RC_SC2D_1,Small General Service  - Secondary - Demand,Power,Secondary,GenSvc-Dmd,NIMO_LF_SEC,
NIMO,NIMO_RC_SC2D_2,Small General  Service - Primary Demand,Power,Primary,GenSvc-Dmd,NIMO_LF_PRI,
NIMO,NIMO_RC_SC2D_3,Small General Service - Subtransmission Demand,Power,Subtransmission,GenSvc-Dmd,NIMO_LF_SUB,
NIMO,NIMO_RC_SC3_1,Large General Service - Secondary,Power,Secondary,GenSvc-Lg,NIMO_LF_SEC,
NIMO,NIMO_RC_SC3_2,Large General Service - Primary,Power,Primary,GenSvc-Lg,NIMO_LF_PRI,
NIMO,NIMO_RC_SC3_3,Large General Service - Subtransmission,Power,Subtransmission,GenSvc-Lg,NIMO_LF_SUB,
NIMO,NIMO_RC_SC3_4,Large General Service - Transmission,Power,Transmission,GenSvc-Lg,NIMO_LF_TRAN,
NIMO,NIMO_RC_SC3A_1,"Large General Service, Time-of-Use - Secondary",Power,Secondary,GenSvc-TOU-Lg,NIMO_LF_SEC,
NIMO,NIMO_RC_SC3A_2,"Large General Service, Time-of-Use - Primary",Power,Primary,GenSvc-TOU-Lg,NIMO_LF_PRI,
NIMO,NIMO_RC_SC3A_3,"Large General Service, Time-of-Use - Subtransmission",Power,Subtransmission,GenSvc-TOU-Lg,NIMO_LF_SUB,
NIMO,NIMO_RC_SC3A_4,"Large General Service, Time-of-Use - Transmission",Power,Transmission,GenSvc-TOU-Lg,NIMO_LF_TRAN,
NIMO,NIMO_RC_SC3T&D_1,Large General Service - Secondary,Power,Secondary,GenSvc-Lg,NIMO_LF_SEC,
NIMO,NIMO_RC_SC3T&D_2,Large General Service - Primary,Power,Primary,GenSvc-Lg,NIMO_LF_PRI,
NIMO,NIMO_RC_SC3T&D_3,Large General Service - Subtransmission,Power,Subtransmission,GenSvc-Lg,NIMO_LF_SUB,
NIMO,NIMO_RC_SC3T&D_4,Large General Service - Transmission,Power,Transmission,GenSvc-Lg,NIMO_LF_TRAN,
NIMO,NIMO_RC_SC4_1,COMPLEX Supplemental Svc - SEC - Replacement & Expansion Power by NY Pwr Auth [NYPA],Power,Secondary,General Service,NIMO_LF_SEC,
NIMO,NIMO_RC_SC4_2,COMPLEX Supplemental Svc - PRI - Replacement & Expansion Power by NY Pwr Auth [NYPA],Power,Primary,General Service,NIMO_LF_PRI,
NIMO,NIMO_RC_SC4_3,COMPLEX Supplemental Svc - SUB - Replacement & Expansion Power by NY Pwr Auth [NYPA],Power,Subtransmission,General Service,NIMO_LF_SUB,
NIMO,NIMO_RC_SC4_4,COMPLEX Supplemental Svc - TRAN - Replacement & Expansion Power by NY Pwr Auth [NYPA],Power,Transmission,General Service,NIMO_LF_TRAN,
NSTAR BECO,BECO_RC_G1,"General Service (A9, B1)",Power,Secondary,General Service,NSTAR_LF_SEC,BECO_LP_G1
NSTAR BECO,BECO_RC_G2,General Service (B2),Power,Secondary,General Service,NSTAR_LF_SEC,BECO_LP_G2
NSTAR BECO,BECO_RC_G3,"General Service Time-of-Use (B3, B6)",Power,Primary,GenSvc-TOU,NSTAR_LF_PRI,BECO_LP_G3
NSTAR BECO,BECO_RC_R1,Residential (A1),Power,Secondary,Residential,NSTAR_LF_SEC,BECO_LP_R1
NSTAR BECO,BECO_RC_R2,"Residential Assistance (A2, A3)",Power,Secondary,Residential,NSTAR_LF_SEC,BECO_LP_R2
NSTAR BECO,BECO_RC_R3,Residential Space Heating (A4),Power,Secondary,Residential,NSTAR_LF_SEC,BECO_LP_R3
NSTAR BECO,BECO_RC_R4,Optional Residential Time-of-Use (A5),Power,Secondary,Res-TOU,NSTAR_LF_SEC,BECO_LP_R4
NSTAR BECO,BECO_RC_S1,Street Lighting (C1),Power,Secondary,Ltg-St,NSTAR_LF_SEC,BECO_LP_S1
NSTAR BECO,BECO_RC_S2,Street Lighting Energy Rate (C2),Power,Secondary,Ltg-St,NSTAR_LF_SEC,BECO_LP_S2
NSTAR BECO,BECO_RC_S3,Outdoor Lighting Rate (C3),Power,Secondary,,NSTAR_LF_SEC,BECO_LP_S3
NSTAR BECO,BECO_RC_SBG3,General Service Standby (SB-G3),Power,Primary,Standby,NSTAR_LF_PRI,
NSTAR BECO,BECO_RC_SBT4,General Service Standby (SB-T2),Power,Large Secondary,Standby,NSTAR_LF_LG-SEC,
NSTAR BECO,BECO_RC_T1,Optional General Time-of-Use (B5),Power,Secondary,GenSvc-TOU-MedSm,NSTAR_LF_SEC,BECO_LP_T1
NSTAR BECO,BECO_RC_T2,"Time-of-Use Rate (B7, B8)",Power,Large Secondary,,NSTAR_LF_LG-SEC,BECO_LP_T2
NSTAR CAMB,CAMB_RC_G0,General (Non-Demand) (06),Power,Secondary,,NSTAR_LF_SEC,CAMB_LP_G1
NSTAR CAMB,CAMB_RC_G1,General (02),Power,Secondary,,NSTAR_LF_SEC,CAMB_LP_G1
NSTAR CAMB,CAMB_RC_G2,Large General Time-of-Use/Secondary Service (62),Power,Large Secondary,,NSTAR_LF_LG-SEC,CAMB_LP_G2
NSTAR CAMB,CAMB_RC_G3,Large General Time-of-Use/13.8 kV Service (70),Power,Primary,,NSTAR_LF_PRI,CAMB_LP_G3
NSTAR CAMB,CAMB_RC_G4,Optional General Time-of-Use (52),Power,Secondary,,NSTAR_LF_SEC,CAMB_LP_G4
NSTAR CAMB,CAMB_RC_G5,Commercial Space Heating (Closed - 36),Power,Secondary,,NSTAR_LF_SEC,CAMB_LP_G1
NSTAR CAMB,CAMB_RC_G6,Optional General Time-of-Use (Non-Demand) (51),Power,Secondary,,NSTAR_LF_SEC,CAMB_LP_G1
NSTAR CAMB,CAMB_RC_R1,Residential (01),Power,Secondary,Residential,NSTAR_LF_SEC,CAMB_LP_R1
NSTAR CAMB,CAMB_RC_R2,Residential Assistance (05),Power,Secondary,Residential,NSTAR_LF_SEC,CAMB_LP_R2
NSTAR CAMB,CAMB_RC_R3,Residential Space Heating (04),Power,Secondary,Residential,NSTAR_LF_SEC,CAMB_LP_R3
NSTAR CAMB,CAMB_RC_R4,Residential Space Heating Assistance (07),Power,Secondary,Residential,NSTAR_LF_SEC,CAMB_LP_R3
NSTAR CAMB,CAMB_RC_R5,Optional Residential Time-of-Use (48),Power,Secondary,Res-TOU,NSTAR_LF_SEC,CAMB_LP_R5
NSTAR CAMB,CAMB_RC_R6,Optional Residential Space Heating Time-of-Use (10),Power,Secondary,Res-TOU,NSTAR_LF_SEC,CAMB_LP_R6
NSTAR CAMB,CAMB_RC_S1,"Outdoor Lighting (19, 80)",Power,Secondary,,NSTAR_LF_SEC,CAMB_LP_S1
NSTAR CAMB,CAMB_RC_S2,Street Lighting - Customer Owned,Power,Secondary,Ltg-St,NSTAR_LF_SEC,CAMB_LP_S2
NSTAR CAMB,COMM_RC_SBG2,General Service Standby (SB-G2),Power,Large Secondary,,NSTAR_LF_LG-SEC,
NSTAR CAMB,COMM_RC_SBG3,General Service Standby (SB-G3),Power,Primary,,NSTAR_LF_PRI,
NSTAR COMM,COMM_RC_G1,"General (33, 35, 23)",Power,Secondary,,NSTAR_LF_SEC,COMM_LP_G1
NSTAR COMM,COMM_RC_G2,Medium General Time-of-Use (84),Power,Large Secondary,,NSTAR_LF_LG-SEC,COMM_LP_G2
NSTAR COMM,COMM_RC_G3,Large General Service Time-of-Use (24),Power,Large Secondary,,NSTAR_LF_LG-SEC,COMM_LP_G3
NSTAR COMM,COMM_RC_G4,General Power (Closed - 41),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_G3
NSTAR COMM,COMM_RC_G5,Commercial Space Heating (Closed - 88),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_G1
NSTAR COMM,COMM_RC_G6,All Electric School (Closed - 22),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_G1
NSTAR COMM,COMM_RC_G7,"Optional General Time-of-Use (55, 31)",Power,Secondary,,NSTAR_LF_SEC,COMM_LP_G7
NSTAR COMM,COMM_RC_R1,"Residential (32, 66, 68)",Power,Secondary,,NSTAR_LF_SEC,COMM_LP_R1
NSTAR COMM,COMM_RC_R2,"Residential Assistance (30, 37, 38)",Power,Secondary,,NSTAR_LF_SEC,COMM_LP_G2
NSTAR COMM,COMM_RC_R3,Residential Space Heating (86),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_R3
NSTAR COMM,COMM_RC_R4,Residential Space Heating Assistance (42),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_R3
NSTAR COMM,COMM_RC_R5,"Controlled Water Heating (Closed - 57, 58)",Power,Secondary,,NSTAR_LF_SEC,COMM_LP_R1
NSTAR COMM,COMM_RC_R6,Optional Residential Time-of-Use (39),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_R6
NSTAR COMM,COMM_RC_S1,"Outdoor Lighting (79, 81)",Power,Secondary,,NSTAR_LF_SEC,COMM_LP_S1
NSTAR COMM,COMM_RC_S2,Street Lighting - Customer Owned (82),Power,Secondary,,NSTAR_LF_SEC,COMM_LP_S2
NSTAR COMM,COMM_RC_SBG2,General Service Standby (SB-G2),Power,Large Secondary,,NSTAR_LF_LG-SEC,
NSTAR COMM,COMM_RC_SBG3,General Service Standby (SB-G3),Power,Primary,,NSTAR_LF_PRI,
NYSEG,NYSEG_RC_NED0100D00,NYSEG Residential Electric SC01 DSO,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0100E00,NYSEG Residential Electric SC01 EPO,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0100V00,NYSEG Residential Electric SC01 VPO,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED01L0D00,NYSEG Electric Lighting SC01 DSO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED01L0E00,NYSEG Electric Lighting SC01 EPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED01S0D00,NYSEG Residential Elec. SC01 DSO Seasonal,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0200E00,NYSEG Non-Residential Electric SC02 EPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0200V00,NYSEG Non-Residential Electric SC02 VPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED020HE00,NYSEG Non-Residential Electric SC02 HLF EPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED020HV00,NYSEG Non-Residential Electric SC02 HLF VPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED02L0E00,NYSEG Electric Lighting SC02 EPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED02L0V00,NYSEG Electric Lighting SC02 VPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED02S0E00,NYSEG Non-Residential Electric SC02 EPO Space Heating,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED02S0V00,NYSEG Non-Residential Electric SC02 VPO Space Heating,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED03L0D00,NYSEG Electric Lighting SC03 DSO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED03L0E00,NYSEG Electric Lighting SC03 EPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED03L0V00,NYSEG Electric Lighting SC03 VPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED03P0E00,NYSEG Electric Delivery SC03 Primary EPO,Power,Primary,GenSvc-Dmd,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED03P0V00,NYSEG Electric Delivery SC03 Primary VPO,Power,Primary,GenSvc-Dmd,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED03PHE00,NYSEG Electric Delivery SC03 Primary HLF EPO,Power,Primary,GenSvc-Dmd,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED03PHV00,NYSEG Electric Delivery SC03 Primary HLF VPO,Power,Primary,GenSvc-Dmd,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED03S0E00,NYSEG Electric Delivery SC03 Primary Sub Tran EPO,Power,Subtransmission,GenSvc-Dmd,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED03S0V00,NYSEG Electric Delivery SC03 Primary Sub Tran VPO,Power,Subtransmission,GenSvc-Dmd,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED03SHE00,NYSEG Electric Delivery SC03 Primary Sub Tran HLF EPO,Power,Subtransmission,GenSvc-Dmd,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED03SHV00,NYSEG Electric Delivery SC03 Primary Sub Tran HLF VPO,Power,Subtransmission,GenSvc-Dmd,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED04L0D00,NYSEG Electric Lighting SC04 DSO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED05L0D00,NYSEG Electric Lighting SC05 DSO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED05L0E00,NYSEG Electric Lighting SC05 EPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED05L0V00,NYSEG Electric Lighting SC05 VPO,Power,Secondary,Lighting,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0600D00,NYSEG Electric Delivery SC06 DSO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0600E00,NYSEG Electric Delivery SC06 EPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0600V00,NYSEG Electric Delivery SC06 VPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0710E00,NYSEG Electric Delivery SC71 EPO,Power,Secondary,GenSvc-Lg,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0710V00,NYSEG Electric Delivery SC71 VPO,Power,Secondary,GenSvc-Lg,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED071HE00,NYSEG Electric Delivery SC71 EPO Hi-Load,Power,Secondary,GenSvc-Lg,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED071HV00,NYSEG Electric Delivery SC71 VPO Hi-Load,Power,Secondary,GenSvc-Lg,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0720E00,NYSEG Electric Delivery SC72 EPO,Power,Primary,GenSvc-Lg,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED0720V00,NYSEG Electric Delivery SC72 VPO,Power,Primary,GenSvc-Lg,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED072HE00,NYSEG Electric Delivery SC72 EPO Hi-Load,Power,Primary,GenSvc-Lg,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED072HV00,NYSEG Electric Delivery SC72 VPO Hi-Load,Power,Primary,GenSvc-Lg,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED0730E00,NYSEG Electric Delivery SC73 EPO,Power,Subtransmission,GenSvc-Lg,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED0730V00,NYSEG Electric Delivery SC73 VPO,Power,Subtransmission,GenSvc-Lg,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED073HE00,NYSEG Electric Delivery SC73 EPO Hi-Load,Power,Subtransmission,GenSvc-Lg,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED073HV00,NYSEG Electric Delivery SC73 VPO Hi-Load,Power,Subtransmission,GenSvc-Lg,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED0740E00,NYSEG Electric Delivery SC74 EPO,Power,Transmission,GenSvc-Lg,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED0740V00,NYSEG Electric Delivery SC74 VPO,Power,Transmission,GenSvc-Lg,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED074HE00,NYSEG Electric Delivery SC74 EPO Hi-Load,Power,Transmission,GenSvc-Lg,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED074HV00,NYSEG Electric Delivery SC74 VPO Hi-Load,Power,Transmission,GenSvc-Lg,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED0800D00,NYSEG Electric Delivery SC08 DSO,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0800E00,NYSEG Electric Delivery SC08 EPO,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0800V00,NYSEG Electric Delivery SC08 VPO,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED08S0D00,NYSEG Elect Delivery SC08 DSO Seasonal,Power,Secondary,Residential,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0900D00,NYSEG Electric Delivery SC09 DSO,Power,Secondary,GenSvc-DayNight,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0900E00,NYSEG Electric Delivery SC09 EPO,Power,Secondary,GenSvc-DayNight,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED0900V00,NYSEG Electric Delivery SC09 VPO,Power,Secondary,GenSvc-DayNight,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1110B3P,STANDBY SERVICE_NYSEG Electric SC11 Old SC03 FPO,Power,Primary,Standby,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1110B3S,STANDBY SERVICE_NYSEG Electric SC11 Old SC03 FPO,Power,Subtransmission,Standby,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED1110B71,STANDBY SERVICE_NYSEG Electric SC11 Old SC07 FPO,Power,Secondary,GenSvc-Lg-TOU,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1110B72,STANDBY SERVICE_NYSEG Electric SC11 Old SC07 FPO,Power,Primary,GenSvc-Lg-TOU,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1110B73,STANDBY SERVICE_NYSEG Electric SC11 Old SC07 FPO,Power,Subtransmission,GenSvc-Lg-TOU,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED1110B74,STANDBY SERVICE_NYSEG Electric SC11 Old SC07 FPO,Power,Transmission,GenSvc-Lg-TOU,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED111CB00,STANDBY SERVICE_NYSEG Electric SC11 OLD CB FPO,Power,Secondary,Standby,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1120B02,STANDBY SERVICE_NYSEG Electric SC11 OASC SC02 FPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1120B3P,STANDBY SERVICE_NYSEG Electric SC11 FPO,Power,Primary,Standby,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1120B71,STANDBY SERVICE_NYSEG Electric SC11 OASC SC07-1 FPO,Power,Secondary,GenSvc-Lg-TOU,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1120B72,STANDBY SERVICE_4NYSEG Electric SC11 OASC SC07 FPO,Power,Primary,GenSvc-Lg-TOU,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1120E02,STANDBY SERVICE_NYSEG Electric SC11 OASC SC02 EPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1120E3P,STANDBY SERVICE_SC11 OASC 3P EPO,Power,Primary,Standby,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1120E71,STANDBY SERVICE_NYSEG Electric SC11 OASC SC07-1 EPO,Power,Secondary,GenSvc-Lg-TOU,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1120E72,STANDBY SERVICE_SC11 New 72 EPO,Power,Primary,Standby,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1120V02,STANDBY SERVICE_NYSEG Electric SC11 OASC SC02 VPO,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED1120V3P,STANDBY SERVICE_SC11 OASC 3P VPO,Power,Primary,Standby,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED1120V72,STANDBY SERVICE_SC11 New 72 VPO,Power,Primary,Standby,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED112HB02,STANDBY SERVICE_NYSEG Electric SC11 OASC SC02 FPO HiLo,Power,Secondary,General Service,NYSEG_LF_SEC,
NYSEG,NYSEG_RC_NED112HB72,STANDBY SERVICE_NYSEG Electric SC11 OASC SC07 FPO HiLo,Power,Primary,GenSvc-Lg-TOU,NYSEG_LF_PRI,
NYSEG,NYSEG_RC_NED112HB73,STANDBY SERVICE_NYSEG Electric SC11 OASC SC7-3 FPO HiLo,Power,Subtransmission,GenSvc-Lg,NYSEG_LF_SUB,
NYSEG,NYSEG_RC_NED112HE74,STANDBY SERVICE_SC11 OASC 74H EPO,Power,Transmission,Standby,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED112HV74,STANDBY SERVICE_SC11 OASC 74H VPO,Power,Transmission,Standby,NYSEG_LF_TRAN,
NYSEG,NYSEG_RC_NED1130E3S,STANDBY SERVICE_NYSEG Electric SC11 OASC SC03 EPO,Power,Subtransmission,Standby,NYSEG_LF_SUB,
