,SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
2583,50990,PJM,DEOK,DS5,DS08,50990,PJM,DEOK,DS5,DS08,SCALAR,SECONDARY,,OHIO,,6091,Y,"('PJM', 'DEOK', 'DS08')"
2584,52997,PJM,DEOK,DS5,DS08,52997,PJM,DEOK,DS5,DS08,IDR,SECONDARY,,OHIO,0.0,8047,N,"('PJM', 'DEOK', 'DS08')"
2585,50922,PJM,DEOK,DS4,EH,50922,PJM,DEOK,DS4,EH,SCALAR,SECONDARY,,OHIO,,6023,Y,"('PJM', 'DEOK', 'EH')"
2586,50992,PJM,DEOK,DS5,EH,50992,PJM,DEOK,DS5,EH,SCALAR,SECONDARY,,OHIO,,6093,Y,"('PJM', 'DEOK', 'EH')"
2587,53289,PJM,DEOK,DS4,EH,53289,PJM,DEOK,IDR,EH,IDR,SECONDARY,,OHIO,0.0,8339,N,"('PJM', 'DEOK', 'EH')"
2588,53290,PJM,DEOK,DS5,EH,53290,PJM,DEOK,IDR,EH,IDR,SECONDARY,,OHIO,0.0,8340,N,"('PJM', 'DEOK', 'EH')"
2589,50923,PJM,DEOK,RS0,ORH,50923,PJM,DEOK,RS0,ORH,SCALAR,SECONDARY,,OHIO,100.0,6024,Y,"('PJM', 'DEOK', 'ORH')"
2590,50925,PJM,DEOK,RS0,RS,50925,PJM,DEOK,RS0,RS,SCALAR,SECONDARY,,OHIO,100.0,6026,Y,"('PJM', 'DEOK', 'RS')"
2591,50993,PJM,DEOK,RS5,RS,50993,PJM,DEOK,RS5,RS,SCALAR,SECONDARY,,OHIO,100.0,6094,Y,"('PJM', 'DEOK', 'RS')"
2592,50998,PJM,DEOK,RS6,RS,50998,PJM,DEOK,RS6,RS,SCALAR,SECONDARY,,OHIO,100.0,6099,Y,"('PJM', 'DEOK', 'RS')"
2593,50931,PJM,DEOK,,TS01,50931,PJM,DEOK,DP_IDR,TS01,IDR,SUBTRANS,,OHIO,,6032,Y,"('PJM', 'DEOK', 'TS01')"
2594,51606,PJM,DEOK,,TSGS,51606,PJM,DEOK,DP_IDR,TS01,IDR,SUBTRANS,,OHIO,0.0,6707,Y,"('PJM', 'DEOK', 'TS01')"
2595,50937,PJM,DEOK,,TS07,50937,PJM,DEOK,DP_IDR,TS07,IDR,SUBTRANS,,OHIO,,6038,Y,"('PJM', 'DEOK', 'TS07')"
2596,50944,PJM,DEOK,GSFL,GFL2,50944,PJM,DEOK,GSFL,GFL2,SCALAR,SECONDARY,,OHIO,,6045,Y,"('PJM', 'DEOK', 'GFL2')"
2597,52999,PJM,DEOK,FR0,GFL2,52999,PJM,DEOK,FR0,GFL2,SCALAR,SECONDARY,,OHIO,0.0,8049,Y,"('PJM', 'DEOK', 'GFL2')"
2598,50982,PJM,DEOK,TL,TL03,50982,PJM,DEOK,TL,TL03,SCALAR,SECONDARY,,OHIO,,6083,Y,"('PJM', 'DEOK', 'TL03')"
2599,51079,PJM,AEPCS,CCCSRESA,816,51079,PJM,AEPCS,CCCSRESA,816,SCALAR,SECONDARY,,OH,0.0,6180,X,"('PJM', 'AEPCS', '816')"
2600,51682,PJM,AEPCS,CCCSRESA,16,51682,PJM,AEPCS,CCCSRESA,816,SCALAR,SECONDARY,,OH,0.0,6783,X,"('PJM', 'AEPCS', '816')"
2601,51692,PJM,AEPCS,CCCSRESA,24,51692,PJM,AEPCS,CCCSRESA,816,SCALAR,SECONDARY,,OH,0.0,6793,X,"('PJM', 'AEPCS', '816')"
2602,53763,PJM,AEPCS,CCOHRESA,816,53763,PJM,AEPCS,CCOHRESA,816,SCALAR,SECONDARY,,OH,0.0,8813,Y,"('PJM', 'AEPCS', '816')"
2603,53861,PJM,AEPCS,CCOHRESA,16,53861,PJM,AEPCS,CCOHRESA,816,SCALAR,SECONDARY,,OH,0.0,8911,Y,"('PJM', 'AEPCS', '816')"
2604,53868,PJM,AEPCS,CCOHRESA,24,53868,PJM,AEPCS,CCOHRESA,816,SCALAR,SECONDARY,,OH,0.0,8918,Y,"('PJM', 'AEPCS', '816')"
2605,51184,PJM,AEPOP,CCOPRESA,811,51184,PJM,AEPOP,CCOPRESA,811,SCALAR,SECONDARY,,OH,0.0,6285,X,"('PJM', 'AEPOP', '811')"
2606,51674,PJM,AEPOP,CCOPRESA,11,51674,PJM,AEPOP,CCOPRESA,811,SCALAR,SECONDARY,,OH,0.0,6775,X,"('PJM', 'AEPOP', '811')"
2607,53611,PJM,AEPOP,CCOHRESA,811,53611,PJM,AEPOP,CCOHRESA,811,SCALAR,SECONDARY,,OH,0.0,8661,Y,"('PJM', 'AEPOP', '811')"
2608,53677,PJM,AEPOP,CCOHRESA,11,53677,PJM,AEPOP,CCOHRESA,811,SCALAR,SECONDARY,,OH,0.0,8727,Y,"('PJM', 'AEPOP', '811')"
2609,51194,PJM,AEPOP,CCOPROLA,916,51194,PJM,AEPOP,CCOPROLA,916,SCALAR,SECONDARY,,OH,0.0,6295,X,"('PJM', 'AEPOP', '916')"
2610,51718,PJM,AEPOP,CCOPROLA,97,51718,PJM,AEPOP,CCOPROLA,916,SCALAR,SECONDARY,,OH,0.0,6819,X,"('PJM', 'AEPOP', '916')"
2611,53621,PJM,AEPOP,CCOHLITE,916,53621,PJM,AEPOP,CCOHLITE,916,SCALAR,SECONDARY,,OH,0.0,8671,Y,"('PJM', 'AEPOP', '916')"
2612,53694,PJM,AEPOP,CCOHLITE,97,53694,PJM,AEPOP,CCOHLITE,916,SCALAR,SECONDARY,,OH,0.0,8744,Y,"('PJM', 'AEPOP', '916')"
2613,51202,PJM,AEPOP,CCOPROLA,925,51202,PJM,AEPOP,CCOPROLA,925,SCALAR,SECONDARY,,OH,0.0,6303,X,"('PJM', 'AEPOP', '925')"
2614,51741,PJM,AEPOP,CCOPROLA,116,51741,PJM,AEPOP,CCOPROLA,925,SCALAR,SECONDARY,,OH,0.0,6842,X,"('PJM', 'AEPOP', '925')"
2615,53629,PJM,AEPOP,CCOHLITE,925,53629,PJM,AEPOP,CCOHLITE,925,SCALAR,SECONDARY,,OH,0.0,8679,Y,"('PJM', 'AEPOP', '925')"
2616,53702,PJM,AEPOP,CCOHLITE,116,53702,PJM,AEPOP,CCOHLITE,925,SCALAR,SECONDARY,,OH,0.0,8752,Y,"('PJM', 'AEPOP', '925')"
2617,51203,PJM,AEPOP,CCOPROLA,931,51203,PJM,AEPOP,CCOPROLA,931,SCALAR,SECONDARY,,OH,0.0,6304,X,"('PJM', 'AEPOP', '931')"
2618,51743,PJM,AEPOP,CCOPROLA,117,51743,PJM,AEPOP,CCOPROLA,931,SCALAR,SECONDARY,,OH,0.0,6844,X,"('PJM', 'AEPOP', '931')"
2619,53630,PJM,AEPOP,CCOHLITE,931,53630,PJM,AEPOP,CCOHLITE,931,SCALAR,SECONDARY,,OH,0.0,8680,Y,"('PJM', 'AEPOP', '931')"
2620,53703,PJM,AEPOP,CCOHLITE,117,53703,PJM,AEPOP,CCOHLITE,931,SCALAR,SECONDARY,,OH,0.0,8753,Y,"('PJM', 'AEPOP', '931')"
2621,51259,PJM,BGE,155,GS,51259,PJM,BGE,GS,GS55,SCALAR,SECONDARY,,MD,0.0,6360,Y,"('PJM', 'BGE', 'GS55')"
2622,51272,PJM,BGE,55,GS,51272,PJM,BGE,GS,GS55,SCALAR,SECONDARY,,MD,0.0,6373,Y,"('PJM', 'BGE', 'GS55')"
2623,51262,NYISO,ORU,,X7R,51262,NYISO,ORU,IDR,X7R,IDR,PRIMARY,,NY,0.0,6363,Y,"('NYISO', 'ORU', 'X7R')"
2624,51263,NYISO,ORU,,141,51263,NYISO,ORU,IDR,X7R,IDR,PRIMARY,,NY,0.0,6364,Y,"('NYISO', 'ORU', 'X7R')"
2625,51269,PJM,APSPA,GSCS,WP-GP30SF,51269,PJM,APSPA,GSCS,WP-GP30SF,SCALAR,SECONDARY,WP_SEC,PA,0.0,6370,Y,"('PJM', 'APSPA', 'WP-GP30SF')"
2626,51270,PJM,APSPA,GSCS,WP-GP30SF,51270,PJM,APSPA,GSCS_IDR,WP-GP30SF,IDR,SECONDARY,WP_SEC,PA,0.0,6371,Y,"('PJM', 'APSPA', 'WP-GP30SF')"
2627,52918,PJM,APSPA,GSCL,WP-GP30SF,52918,PJM,APSPA,GSCL,WP-GP30SF,SCALAR,SECONDARY,WP_SEC,PA,0.0,7968,Y,"('PJM', 'APSPA', 'WP-GP30SF')"
2628,51411,PJM,ATSIPP,C1,PP-GS1F,51411,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6512,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2629,51412,PJM,ATSIPP,C2,PP-GS1F,51412,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6513,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2630,51413,PJM,ATSIPP,C3,PP-GS1F,51413,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6514,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2631,51414,PJM,ATSIPP,CG,PP-GS1F,51414,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6515,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2632,51415,PJM,ATSIPP,CH,PP-GS1F,51415,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6516,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2633,51416,PJM,ATSIPP,CS,PP-GS1F,51416,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6517,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2634,51417,PJM,ATSIPP,C1,PP-GSAD,51417,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6518,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2635,51418,PJM,ATSIPP,C2,PP-GSAD,51418,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6519,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2636,51419,PJM,ATSIPP,C3,PP-GSAD,51419,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6520,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2637,51420,PJM,ATSIPP,CG,PP-GSAD,51420,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6521,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2638,51421,PJM,ATSIPP,CH,PP-GSAD,51421,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6522,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2639,51422,PJM,ATSIPP,CS,PP-GSAD,51422,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6523,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2640,51423,PJM,ATSIPP,C1,PP-GSAF,51423,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6524,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2641,51424,PJM,ATSIPP,C2,PP-GSAF,51424,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6525,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2642,51425,PJM,ATSIPP,C3,PP-GSAF,51425,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6526,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2643,51426,PJM,ATSIPP,CG,PP-GSAF,51426,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6527,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2644,51427,PJM,ATSIPP,CH,PP-GSAF,51427,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6528,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2645,51428,PJM,ATSIPP,CS,PP-GSAF,51428,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6529,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2646,51429,PJM,ATSIPP,C1,PP-GSBD,51429,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6530,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2647,51430,PJM,ATSIPP,C2,PP-GSBD,51430,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6531,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2648,51431,PJM,ATSIPP,C3,PP-GSBD,51431,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6532,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2649,51432,PJM,ATSIPP,CG,PP-GSBD,51432,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6533,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2650,51433,PJM,ATSIPP,CH,PP-GSBD,51433,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6534,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2651,51434,PJM,ATSIPP,CS,PP-GSBD,51434,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6535,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2652,51435,PJM,ATSIPP,C1,PP-GSBF,51435,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6536,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2653,51436,PJM,ATSIPP,C2,PP-GSBF,51436,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6537,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2654,51437,PJM,ATSIPP,C3,PP-GSBF,51437,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6538,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2655,51438,PJM,ATSIPP,CG,PP-GSBF,51438,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6539,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2656,51439,PJM,ATSIPP,CH,PP-GSBF,51439,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6540,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2657,51440,PJM,ATSIPP,CS,PP-GSBF,51440,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6541,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2658,51441,PJM,ATSIPP,C1,PP-GSCD,51441,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6542,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2659,51442,PJM,ATSIPP,C2,PP-GSCD,51442,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6543,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2660,51443,PJM,ATSIPP,C3,PP-GSCD,51443,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6544,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2661,51444,PJM,ATSIPP,CG,PP-GSCD,51444,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6545,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2662,51445,PJM,ATSIPP,CH,PP-GSCD,51445,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6546,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2663,51446,PJM,ATSIPP,CS,PP-GSCD,51446,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6547,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2664,51447,PJM,ATSIPP,C1,PP-GSCF,51447,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6548,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2665,51448,PJM,ATSIPP,C2,PP-GSCF,51448,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6549,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2666,51449,PJM,ATSIPP,C3,PP-GSCF,51449,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6550,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2667,51450,PJM,ATSIPP,CG,PP-GSCF,51450,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6551,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2668,51451,PJM,ATSIPP,CH,PP-GSCF,51451,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6552,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2669,51452,PJM,ATSIPP,CS,PP-GSCF,51452,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6553,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2670,51453,PJM,ATSIPP,C1,PP-GSD,51453,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6554,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2671,51454,PJM,ATSIPP,C2,PP-GSD,51454,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6555,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2672,51455,PJM,ATSIPP,C3,PP-GSD,51455,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6556,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2673,51456,PJM,ATSIPP,CG,PP-GSD,51456,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6557,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2674,51457,PJM,ATSIPP,CH,PP-GSD,51457,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6558,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2675,51458,PJM,ATSIPP,CS,PP-GSD,51458,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6559,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2676,51459,PJM,ATSIPP,C1,PP-GSF,51459,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6560,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2677,51460,PJM,ATSIPP,C2,PP-GSF,51460,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6561,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2678,51461,PJM,ATSIPP,C3,PP-GSF,51461,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6562,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2679,51462,PJM,ATSIPP,CG,PP-GSF,51462,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6563,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2680,51463,PJM,ATSIPP,CH,PP-GSF,51463,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6564,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2681,51464,PJM,ATSIPP,CS,PP-GSF,51464,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6565,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2682,51465,PJM,ATSIPP,C1,PP-GSMANF,51465,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6566,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2683,51466,PJM,ATSIPP,C2,PP-GSMANF,51466,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6567,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2684,51467,PJM,ATSIPP,C3,PP-GSMANF,51467,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6568,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2685,51468,PJM,ATSIPP,CG,PP-GSMANF,51468,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6569,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2686,51469,PJM,ATSIPP,CH,PP-GSMANF,51469,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6570,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2687,51470,PJM,ATSIPP,CS,PP-GSMANF,51470,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6571,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2688,51494,PJM,ATSIPP,C1,PP-GSRD,51494,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6595,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2689,51495,PJM,ATSIPP,C2,PP-GSRD,51495,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6596,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2690,51496,PJM,ATSIPP,C3,PP-GSRD,51496,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6597,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2691,51497,PJM,ATSIPP,CG,PP-GSRD,51497,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6598,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2692,51498,PJM,ATSIPP,CH,PP-GSRD,51498,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6599,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2693,51499,PJM,ATSIPP,CS,PP-GSRD,51499,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6600,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2694,51500,PJM,ATSIPP,C1,PP-GSRF,51500,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6601,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2695,51501,PJM,ATSIPP,C2,PP-GSRF,51501,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6602,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2696,51502,PJM,ATSIPP,C3,PP-GSRF,51502,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6603,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2697,51503,PJM,ATSIPP,CG,PP-GSRF,51503,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6604,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2698,51504,PJM,ATSIPP,CH,PP-GSRF,51504,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6605,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2699,51505,PJM,ATSIPP,CS,PP-GSRF,51505,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6606,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2700,51518,PJM,ATSIPP,C1,PP-GSWHF,51518,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6619,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2701,51519,PJM,ATSIPP,C2,PP-GSWHF,51519,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6620,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2702,51520,PJM,ATSIPP,C3,PP-GSWHF,51520,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6621,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2703,51521,PJM,ATSIPP,CG,PP-GSWHF,51521,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6622,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2704,51522,PJM,ATSIPP,CH,PP-GSWHF,51522,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6623,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2705,51523,PJM,ATSIPP,CS,PP-GSWHF,51523,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6624,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2706,51524,PJM,ATSIPP,C1,PP-PNPD,51524,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6625,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2707,51525,PJM,ATSIPP,C2,PP-PNPD,51525,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6626,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2708,51526,PJM,ATSIPP,C3,PP-PNPD,51526,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6627,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2709,51527,PJM,ATSIPP,CG,PP-PNPD,51527,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6628,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2710,51528,PJM,ATSIPP,CH,PP-PNPD,51528,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6629,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2711,51529,PJM,ATSIPP,CS,PP-PNPD,51529,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6630,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2712,51530,PJM,ATSIPP,C1,PP-PNPF,51530,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6631,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2713,51531,PJM,ATSIPP,C2,PP-PNPF,51531,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6632,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2714,51532,PJM,ATSIPP,C3,PP-PNPF,51532,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6633,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2715,51533,PJM,ATSIPP,CG,PP-PNPF,51533,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6634,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
2716,51534,PJM,ATSIPP,CH,PP-PNPF,51534,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0.0,6635,Y,"('PJM', 'ATSIPP', 'PP-GSD')"
